VIN,Frequency
db7da20e7ecc38a02,1
0aaa84b575fc06fe8,1
b2d323ab94a4d12ff,1
b7144fd7de3002709,1
bd273d82c6b5b8e91,1
972a22c819d3ca388,1
de23bf2b312ff2236,1
75d40ff48c74aaef7,1
03de8d04e1836b9f6,1
0b468a17ba350deef,1
69bd902ec4aa1019b,1
36035c58c83af8d99,1
0a0b5ba4b6b38ec33,1
bd302a05a14179d9b,1
733d7a9776c1a33c9,1
fa42c0a51529656ac,1
8c36afa29cd5d5e38,1
12a7093a428059023,1
823eb3f3c0a83144a,1
6922a163d192111b5,1
018ae08371f86a8d8,1
23e6305e4acaa9966,1
a1ff78c9e012aca60,1
16d99666610c17292,1
46b963158d556e613,1
c03dabd11bafae718,1
3b076b35e0dc124bd,1
4c34a7fd72d8c30b1,1
96ba554c6c0838c2e,1
26d91f043967e0f72,1
1192ca2e1ecf82723,1
76d42200151d86e7a,1
3c708664820f15868,1
33090c11329d00407,1
6bb98acaa8fb9c535,1
65db20b5ec7df986e,1
9112b8f67debdee41,1
76e534a8beb907ad7,1
244f7d8f15315ada7,1
2ea5ea42ad6d75949,1
4bff5107dacfcb3ae,1
b8e1fbb53725d7557,1
281decd4493853e84,1
6084f9086febef7b4,1
8677cfbd50bcab029,1
dee50f27a0dc0f73b,1
cbd2a3f198474dd0f,1
4b3c9939a6eda948a,1
adc0abfc238a94765,1
7567e905f1133aa8c,1
37d95580e6a808021,1
0cd70ded239c90ff1,1
c3456435093e3e926,1
718ef178649f98cd9,1
7c9b681098e9fedaf,1
a52315d74feeaaab0,1
9080661733d9a9094,1
e011ec0b8f0f05376,1
5c03e6bdb98f38806,1
a9112c73132e18d02,1
181341a720cc94a4f,1
a5e22c0b55c086254,1
0a450d480b3b9511d,1
256da3ce06adc557c,1
62e429d8792390c02,1
c4986f704cc9ab7ff,1
58c7f844cff60288a,1
c5033e274b4c39972,1
637bc7887685bec38,1
1db3862eea917146f,1
02f39d4ab6f7116a4,1
9a64251ea236ac536,1
87b6f0be2143aba29,1
3d8de314e0a60263f,1
9d0d919b378c31c9c,1
af6ea243a79c5747f,1
a282c70baefb028b8,1
721ef9bf28cd9e699,1
9e620e58287309a2e,1
a1312129cc379b220,1
330eb843afe508df7,1
f4865446d85a5fd03,1
f0fe9aec1d19682f0,1
5a846ed2a30cb7be7,1
85af0a5f153741fcd,1
2aff52e1c15b3e505,1
04f6e5b1f95153a20,1
46aa136a4429a86b3,1
ea3dfb5515a6b3096,1
5da6ef7475de0f790,1
f96ae83ae415812de,1
959a124ae25859da3,1
7eabf016634fc9e82,1
4ee59ac8323cd26df,1
e999cec3fd0bb7fc8,1
c2cc889756affd4c3,1
0ba713dc97d90bc50,1
c92afca54b37699ae,1
f6b97dd4f7e401442,1
e58ccd995cca0ac36,1
c83da3fee47b9d934,1
ef83022991e5273e6,1
86e15d177c57f4ceb,1
5705aa172d2541dff,1
71bc7b691ea0613f2,1
f496ab06037af6802,1
b49822bbb65f39bf9,1
d706956d80c8bbd05,1
cdf466cd0f321495a,1
1176451b674a6a0b3,1
28bad3ff6a4473152,1
e5066ea937130e686,1
b4e79555a52bdd068,1
bda7249826d4255a3,1
fbf6354d9d884cba2,1
b57f97be3c7213f13,1
8060ab8949a41ded5,1
f04e914a29a2dfce0,1
495ad088f0aa583fe,1
be22b533c9696a2c1,1
49503a53757beeb05,1
70d3de51dcff2897c,1
ed981a11a887171ef,1
9102bbdea89046e7a,1
9395189cd7b7a032d,1
84c830e1b572150a9,1
c2dac5a78e404a1c4,1
835005414509e5a00,1
98802385b685654ff,1
dff4fe69a1dbe52c1,1
447cce35159630ed2,1
4679dd324d5d6e65f,1
e6ec6604f5fccf3bb,1
8a64464a2bc97ff1c,1
addb50e00a8360f02,1
524aa71471520e6e6,1
9881d77550237555d,1
e04ef5ec8a546812d,1
1841d46b21bc555a0,1
6ecce3273840a7351,1
fc9cb112544a4ef97,1
f7ff402b27e093f42,1
cf6d47275ad91ef2c,1
f142730044823782b,1
a4408ad394ae56b5c,1
bfeea66c2f9e131ca,1
146e5dfab65a2e0ab,1
187e1914dd389e881,1
a0e34e13e4c607068,1
c20380643a56267aa,1
a2a8e7bbb663fea43,1
bc3b8da031de92fad,1
67a2adff2f023d7aa,1
c5fece87afd1de7f1,1
21e95aed6a3b442c2,1
af7eba0be880c2243,1
5c7a0bdbae3b524e0,1
f63633df5c341459f,1
9e45ecd89ab4d21ab,1
0fe46598ebf58fd91,1
e44863e5a116e082d,1
d4ded05423dd2e462,1
f890dc8a34fa0691a,1
a98cf06dbf7a95342,1
4730f64cd07f8eb0d,1
07ab093540a5bc9ab,1
b5360754e3c468caf,1
29401cd8c20988ac5,1
64a007d0f61244d49,1
c320ffa03d12e97bd,1
a6b96ee5fe729ffbe,1
a729b38bf9202a38b,1
daa2e8df794517059,1
db4faa0d1d60f0d9f,1
8daf407b12816a727,1
e5400f8a6a807ecb0,1
ac8b856104f138d85,1
7a8b6fe744117c24d,1
afe9a202babebae0a,1
b3f6052c20859227f,1
5e81829c55ad3c495,1
43dc711b6315cd418,1
86c1159126dc27907,1
535b07978c85583a1,1
729f02a3154f7bea8,1
c5ad8cceded0f2758,1
7b8bac79b3cd9a9a9,1
84f422e4e2eb9be41,1
ce254c4461e2925ac,1
e171611d91f6b5a0c,1
eedb2413241511568,1
1139f77c845286cd2,1
c0f1f7d98a691b74b,1
e185f1dddee5d2924,1
eac2b7c2f84b6f627,1
bb8746480f1b015d9,1
996e33e8868062c65,1
8b43f91786e56254c,1
cb73e37b08c7637e5,1
714f612a6e6d67890,1
61c9e09e990804fa5,1
117aebedc1d2991b2,1
b8515545992dd9bdd,1
194b39c0b80cc4e37,1
6b4877d068b618ea6,1
c8fd0d18fc8fa22f7,1
0bd1df5e2fb5b7159,1
0c70bab7ee3482ce5,1
d14e48969f4746f8e,1
2956e8558484d396f,1
03c254662d36abef7,1
58f6f15511155a665,1
af362df9cceba2b43,1
afb234adc7aa61104,1
598fadd0a42f5717f,1
00f69d27709cff820,1
27e2b649533b71b65,1
434a90454205c8cc0,1
eebb41342736a9e88,1
46997de70e479eebd,1
5c30396065141273f,1
1e404c924df036c99,1
8c332e19e0c00048d,1
986158713dd77266a,1
fc1112fb324128311,1
cdd35805bf6d20f70,1
7090cbcbf1cbe2bf7,1
9d316b0249cba5d38,1
c379f9fa66dfc90ba,1
34f0c1ad31313edec,1
c961d7b847b41967f,1
221eb8ce0f593ad5b,1
a58a969726c614d4b,1
0d6a5ea421d02d768,1
699545d7126646285,1
74cabfcd81098d4cf,1
4e9362582fb807406,1
c2ab532288df1dcab,1
9ad325f0587d9f329,1
cf9ce226e6fbef301,1
994334be70f541adc,1
b2ec3617febaf5625,1
64ec2a0c7bcdaa5d3,1
f008c8136a81ffda2,1
809d1876c4480cc32,1
42ffc5f501ac8c29f,1
cf8198e79a7240d3c,1
81c70eba30b741b3d,1
6692c3bf132cb7749,1
77f0226de0a32cd13,1
f3425b583d546a543,1
6230ac104144aaf97,1
4202b9149119c6cfd,1
4e7164c8dae561564,1
b000291d7c4e43eba,1
22fb3224280fad932,1
0bf6cde62014ec754,1
7be1df580501cb241,1
9873cb51386bd848e,1
bedd5c2ae2541637a,1
05d70851ba47ceccd,1
5cf3bface4f77052d,1
024025a0ca89a44a8,1
ca48cf652b863845b,1
941ab445222da5f12,1
037a35b2121a60fd5,1
2767e3dd1a542e2e8,1
d3998b94b9dcbe849,1
760ab50e23d1719e6,1
34215e415505a8a9b,1
5a05a74feb9cf602b,1
f57af5c138344664c,1
01fd3dbfcfd0df021,1
677c4c023e02e1722,1
f7aacd520a5b93044,1
1dca71d4a2e0831a3,1
0ccecb0b3b63e2af0,1
3ea3f17277142f8c8,1
bf3260afeabd8d820,1
c96d6d6606ddaa168,1
b46e0edfa4aea0ce0,1
e38e3dad882e59108,1
06e70380198f6f2f7,1
29f216195e9984f41,1
0ed55d6b8401eba01,1
6fee958dae7454f1e,1
9cd54c4df6f80fd8a,1
46eea3fef51b6cc64,1
57a236ccb89e86736,1
ea4b310d58b9dc25d,1
7274b2b224cb6ab3c,1
329723b0ae756dea8,1
1bc427ce105772313,1
87fba638726a06dc6,1
5a7a89cf4b09040f1,1
aad71e7d7c2e209be,1
d3bb20db6ef6c3bd5,1
8462ae6f14b8f93ad,1
95981b4c25075e44f,1
01e6be2ef3a6be28b,1
e3eb4f00a3906f427,1
d477c6c803515194a,1
2fa906474aaf85f8e,1
c7a151836705ebda3,1
601ccf731f6f12243,1
9c479f51199338b25,1
cce2207f2c3e72786,1
98fd419b1d7107f6a,1
724d76dc956bdadd3,1
7bfce2a79bb99e1c3,1
7689c9875eb10a796,1
595f29243787e6b1f,1
a9ba4b9c6774f49f1,1
aecd5d782fc81dc4e,1
b7676427f9920dfa5,1
c51488342ad880dca,1
158de85264839c3d5,1
50bf07a4972909704,1
73442a43d4caa36b1,1
b15e7343053315b0e,1
a6e05b354a0fdf15a,1
27fd812d1750e2320,1
8221bf045e6988967,1
fdd93d3b07f70e61d,1
357e8ebe33696b09e,1
3dc613128cad7db02,1
a2696df291fb4c709,1
f87bafa8c90ea9a89,1
0323a590a328ef845,1
cdd93e67c9f580dda,1
33a328f197b2a224c,1
b4f194a2b5d99e916,1
7558b640b816548ca,1
58866c5c05393cb08,1
073050f5ac66dd33c,1
005fa7d030527d735,1
db9663eb1a9f854e1,1
fa4b29c531ace173c,1
b4ebc1a3a55fba12b,1
8223a0cfcd0a152fd,1
7db0471e3d421db9f,1
ea31c9c155d0c0478,1
834363321cfa90dd2,1
12c0c1ed049f101af,1
9ca1ea54124316feb,1
e32ba6aff34b004be,1
778dab3b9ba7f8ba3,1
146bb379e49fc0faf,1
e588da7fa23a583ce,1
d949a8e4a247204b0,1
418f5c6bdaf69f516,1
91aeba52c99ab1ebc,1
bb1a323a6ad05f237,1
be963acec68b05d98,1
158a6e81ab917be41,1
353b6994ba2539403,1
f3c7dc91dddab7b6d,1
2839092e8c6736e0b,1
79f94c1197d8f5887,1
6c4c3325473bdaad1,1
f2259e16eacdaee0d,1
df3824bc86a07ed18,1
671d1dd77fcfae074,1
602dfc75f7115c0e2,1
bdeabcbd269e79936,1
2fd871a7154ea0f27,1
b5a50ebd430224643,1
0678cb7e3d62e251d,1
9f2c50765377ee5d5,1
336615ed2f386b8bb,1
23e9d9ddcae1299ad,1
a411db4d40a86cd68,1
0a8a737b3d294f271,1
a98b9e27268762f92,1
65a4f7852d3c0bed0,1
b1c109d3ee98185d5,1
e81ec061f3c6ec80a,1
8b1c26a2118e59684,1
e6579d372c47409a1,1
24a2636ebf66c73de,1
35aa69a69da2289d1,1
32021cf31ad5b7166,1
9b6c92d7e8e9ccbd9,1
e26d9e8d8a844f6d6,1
0df8ce5f89be2ea0a,1
43a025da7423a98f0,1
85814e6d54a259e1a,1
a6f356d801f8b40a4,1
6361d63958df248b5,1
c6c58a0943c78379f,1
d32567f5a2a3bcc0f,1
c51da08e51500c723,1
d325ed57e4d7f1223,1
f1ced3cf15406715c,1
49286ee254c3d0015,1
b6b5fdfc2893fc95c,1
0eb1bf3beb14bbd52,1
74956590fca1cc848,1
e70d67aa3a4ebfc65,1
e1a163d7260087fca,1
14ff91134bc95f717,1
ebaf6b852b93a3531,1
aaf59c58e42c3e6f9,1
49ec1abaa2fc9a147,1
d2a515f618004685e,1
5ae0f6ba38d470754,1
c020d86ace6ac3a78,1
ddb1350430eb8ea74,1
69a6187af2717237a,1
a16b4e954267e43ff,1
53717c46d8e75dd5c,1
866fee5cc93d9644b,1
ea016b5fefa78b18a,1
d220d2886aa0132d2,1
2b75686dae4dd6192,1
37590f3e5b7530512,1
0f33bbf7bedc237d7,1
045d500300c46ea71,1
8306e2ba19ed7d77c,1
8921c1774c1512dd8,1
ce0fe9dc6961719f2,1
0063649c5f06b6e6f,1
91677d02871f38d1d,1
40f4249672f825d91,1
7d392411fca31d090,1
149796906c559ab11,1
0f8a913633b6fcbc9,1
d7d6af8dd2b19aeca,1
177b0e203914d0d43,1
7ed280de62137d3cf,1
de7dbf4a01c31cb60,1
8e36c977e3b0d0a64,1
4fa2e218af1ddb23d,1
622a46b2e81a0a86e,1
874000665c54470e1,1
9958e09d79d907f72,1
041f5ab1420484fe1,1
57eea5f53b2bb0ea9,1
a6fb7970ff94761f9,1
d251be84c0fe28962,1
475a4a8def182d57f,1
fd5ef966773a76bf9,1
e936926a00d589ee4,1
353b0aa8f4b2dfb82,1
9f46fc344c6422c70,1
aef689036b08465ee,1
5891e6ed2dab4a8c9,1
eb55c76d6baf68349,1
65ed35c2fd1dfd621,1
b0dd79db513f6cbb6,1
2c578deae142fd2c6,1
059fe76320d88d593,1
65fb007460fc5bfc5,1
3cd1cbcabccf8da10,1
d5a605b335ee69661,1
44c78d7fe023a8c70,1
06fbcd692c2ae0360,1
0e8401c32396ebd9c,1
493b9790fc62664f6,1
93196a2dca0a926a2,1
3544918c4ee366def,1
e431dfba65763830c,1
2511d57c22b639f11,1
989927fe726a9ec09,1
c6a3b568cd33bd283,1
d61e5da3b8af5242c,1
8305722f25592f819,1
04e0df9b8cdaa7aea,1
768c50965a6ecf599,1
949cb1d64bb5f96a7,1
1109e100e49c7c3f9,1
7895d7d91691691b4,1
2083e6cc339824ba0,1
03ca8efea8150e839,1
53d55e1b0243652c4,1
b047f2e291e69dda1,1
51b2d4ea2774c4132,1
df635e6c73af2152a,1
48931694afaea6d5f,1
f6f7a9c8516564574,1
fff277e8af2b6d16b,1
c2e5c5a36e6f9b928,1
d8667685393031d40,1
c7b4d106487419cc3,1
caddb914dc37bfb9a,1
e801842ae8ce8c498,1
4324be2417b9acf75,1
0c2eb76f1f4a0effe,1
eb9b18ed9c4b572bc,1
84730fdbf91f2c49f,1
649cecce42bafdd64,1
999f84e587a262009,1
db427e96349ad5c55,1
e12310b39b54ef803,1
895c47459d418a3eb,1
f20bfe15cead3bb96,1
62af21a03e5a8401b,1
6b0aa6d7fef043dc1,1
47a971aea79d7c601,1
c5f44cc1a8d59b0f0,1
0b9860150b54bc4b7,1
cfed88cfd9f7a02c2,1
863a1e9a1be7baced,1
ce0e46060335075a8,1
09a63fc9091e67b37,1
6299089b379027882,1
3de639f4d6743f0f7,1
1c735708a27037671,1
6891fc1e6f97a9c6f,1
0acce81eb3e1dccf0,1
d7ac47ed3bc619d34,1
8ce478f2ee64e6515,1
89b1a03da18279197,1
a85a735356539963b,1
42929d1ea4411a3ff,1
129d58562b343cfd4,1
39e693147ac66fe71,1
ba84c7b2c32ba25f4,1
f72718f992074a0fa,1
dd60fc08f883653ea,1
0a0b159e8a23d5f69,1
81d90b36a8db3db8e,1
27fb37ef5935cfcbe,1
7c40a2eb7eb97d297,1
fcfb273af67ed30de,1
3c2388cbad57db6a2,1
4c36fe1ce49838ecf,1
498e7f56e9a364535,1
d54768522015bcea8,1
0855dcd393f42d653,1
7d7f5311df3ff5456,1
7478da70bfe2965ed,1
5a3da8a02754d6b7c,1
07d49a30c9c3692a7,1
b1f9842b84790e7a2,1
5be7ee54a0bde04de,1
0f4ca072c5ec46303,1
cfd7483cf109ee1d1,1
caa36b93a411f4bc3,1
839f5f24e579a88e7,1
f3963c0da943c546e,1
e93e95b03eb5ded6c,1
6e238e6c76ca40e11,1
7d916a8b5bd8642e6,1
c477a8c549b054be0,1
e205934ce573dad63,1
8c12e0abf70646748,1
503f4724cb36ade7c,1
660c5684666905541,1
bb3ae8024036bdec3,1
e976309f12570f596,1
89a5395bb7bccc6b7,1
ea8b8ba6014b1affd,1
f00b56e73783a7c8d,1
ea8f3f4e58da5d846,1
18e292323c750bf04,1
c6cd9d914027cb26e,1
963a25e3d2bf3e7c4,1
11605502c612de4b8,1
70f198802480544df,1
2e5c7adc780e5d1fa,1
474d041e1d61170a8,1
04f94843bd66d203a,1
48bf861ac13986cdf,1
f59e6020fc14a55c6,1
8d6e8c2b92179f5f8,1
318d43a906ffaaf9f,1
ccb1656c2c7d24ac7,1
eba158a8785c1238d,1
8e8f05dbb8665a232,1
e3276e20f7069814c,1
7f66acf2cdaa2ae18,1
fbda32b3ddcd6e3a0,1
ab7d6cc308a5ad723,1
b4f1b9b4b66babf0d,1
a028ff8535fd2ba8b,1
57aa9bfbbfc80c547,1
23c762ce908a2ca13,1
fdd8caf289af3c239,1
ef4144db7a063cc02,1
f44f46d60decfdca1,1
cd2ca87d8cd9fa575,1
5cb173d070c090cee,1
06af3458eaaead162,1
51b15c5bb46d144ee,1
6db0a30b9eef2f8f5,1
dc2352013017a17fb,1
894c492101c50d724,1
6756e56944a5c324e,1
f6ff6d0132a153c29,1
ffd0b1a280bfe2eaa,1
e4fd2353bc71a43d7,1
8a7cbc8995d44330d,1
75aacc5c9bb30148e,1
83e6cb4523c9796ae,1
41571b73d2ecaba93,1
082746f0a8a3b4078,1
3bc8dab3f0a44190e,1
08710ac8264f8ad24,1
f5127895ced5d45d5,1
61743ba06a13fff7b,1
50ef6743eabc8b37c,1
bb5c919f615681967,1
bae584b73f31d9ec0,1
e84664b4a489bfb3a,1
e2da5001b1767cc6c,1
263b77eccf8825fc8,1
c786b704291b50eda,1
e383526c4a20d984c,1
f3bb2e822f91e0a7a,1
595ade1e8c1782d40,1
9c5328ff1ce53750f,1
fa9a0a40c90916f3f,1
8ad0c9f8ab381a12b,1
3004ae10d24c1b1fd,1
2b621738909cbd259,1
be281dd79e22bec86,1
dc07e8fec8eb93ddb,1
c652cab79b4f131d0,1
f507a015f17cb0be5,1
6c6c5921d8d80ed40,1
86398f6abe70384fc,1
7bb5249510c1a3292,1
26dfbb527628a8eab,1
94562902638c2581d,1
d198041effe382795,1
6c5261ac022a2e693,1
58ef3669098edc87d,1
c35a12718a75d019b,1
6c31a5bf1563f878f,1
2350f8ea4bd22b09e,1
fb27afaa44739971e,1
a86d7596b7af2ddbf,1
6ad054a82ac1f5889,1
7b3fd3fb06b7d42cb,1
b34ec352e9783a525,1
0a16d8632f92a0cb8,1
c032332af2866959a,1
9110d6e4bc0884b6f,1
ea48a06c60c1f8cb5,1
dce779fd99b1d12c8,1
7311f564497cb8ae2,1
049d73cd5514a3a09,1
b1afe7d283ce99828,1
e97233717ad0893ff,1
4843e738f68fb8b7e,1
f9e030533b18f9b44,1
42bfd2612603db48f,1
2baac8ea256341bb3,1
cd2569778996eee9e,1
dc7fe8493ac5ba9d8,1
96386f7c673e79281,1
be08330f76310c09d,1
76400f221c2a20d9d,1
727e53137424dc961,1
7ebaeb227117a7b9e,1
697309c8dc0e13231,1
428969c98ead294bb,1
8ad65104fc003c1e1,1
cb50a4707c075cc85,1
77c5df6d41ef512a1,1
f7ad92c16d6163a0d,1
f1f4a89ffbb9af438,1
aa8799de169551bb3,1
a016e505b99e2cd23,1
80dd321beee882eeb,1
650b891d00fb5f9e8,1
0fc5ba411df611187,1
da09139360747e17c,1
b8e8ac9d9c9e7938d,1
e5d4bdf786a48ad24,1
22b4016fb94ecd2ef,1
8fca0b2c42bd04552,1
4007f9c7dd4d8a32e,1
1a81325d19ae1edbd,1
f1b5192b7622b545f,1
ba8495ae2800d4b30,1
0691904cc9e1a4d7f,1
9560ee98daeaf9426,1
42c949d565449eef9,1
b9c0ae0b6a2fb0a0f,1
13590b6dbf2fbe495,1
efcaa888f16332b8a,1
86c94fb0287c2fee2,1
64d6f02f203ce14a8,1
87a4be5c83b3e6a8e,1
a10b2f3548f8f5e40,1
f53f47dd4c91c4ae5,1
cb2fd43f3c9c2f4fa,1
35861c8097730945a,1
30b940691ac8a8a82,1
e702defc6d4bfb67a,1
9f894ad1b75fb038e,1
98973f95673550db8,1
71b507c4cf137246c,1
eb7e559d63bfdf4a6,1
9b490234fbaae555c,1
5e0320c66ab453cef,1
e2dc6b79b71731eb7,1
6ac3792ad17a565f3,1
30e0e2dfa60dcb0f8,1
ebe01ca78291a814a,1
91201496d02c13150,1
841b8245ef2be25a0,1
0ddc4296223ba330a,1
0d0c5befd0b240f97,1
32787f67f842d1cf6,1
f90d02ed3730c0e1a,1
d231f28108dfb69a1,1
c986883b595f475bf,1
13ced8b13b1c0ad0f,1
056849542eeff815d,1
bc7f79eba0269867b,1
4695adad8bd6047ce,1
1e9706e411eb20697,1
e0e6d5500bf844884,1
b61379d0d2e657e8b,1
19bdff62398d043d0,1
4ed78832b04dba488,1
bf1eefa477a60519d,1
45b53f98a268435f4,1
c31bd5f88cfad5d3c,1
358a843e1491c7947,1
4994777a6c716ea97,1
da23fc5a7787cc791,1
3d276abd370e57126,1
30304c3b327c7e480,1
912d1e975e8f84b91,1
f95a2c901fd8d03ff,1
7919e360b3805ac5b,1
9db9cb272325e4ecd,1
3fc77fd18233a0964,1
2f3f86cd45c40520a,1
882611dc2f65de02a,1
22a4235a035379b5b,1
c5cb0d6ef432cbb90,1
0139ec6e58b0e27cd,1
122e10c4ce6e35a94,1
b59f3fcf18c8b9772,1
9ed08c5166129f7c7,1
8db134203d6e1b833,1
eb44cfd7b98b2d0be,1
d838476b6abdb4ba8,1
e2d02fb6948cc5cc2,1
fe7f17b572b6f34bd,1
9198f40260726a89d,1
aefbe067f07bf2145,1
3fcdb6999b938c748,1
8d3af5784ea895ea5,1
331530625e5a8b5e6,1
a31da158561b9b3b6,1
67bf90f6f80848e89,1
ce03614706f7f489c,1
99e7f7523b6ffb402,1
7d42ae694ef46a1d4,1
3d6d5578bad372f4e,1
b41c0823d591dcb81,1
3b686532f947f6586,1
bb8e1c6263e093a27,1
171b5f4c0f10d71e4,1
250349843a994c331,1
2800fde9e47a1be85,1
43896413fb9084818,1
cc455614492530029,1
354d07283d50916e1,1
fa1407144a10f741a,1
37d02d644f2106c6e,1
6ffde1760f93b2ca8,1
d9d67aa409f7deee3,1
164d01d3936f95074,1
895d655bea36fa103,1
b36fa04c71c7984f7,1
250caf82f69439a16,1
75f7b41045bf88750,1
7077aa5d43a74671d,1
10db4fb988f69c6c2,1
61dcc789147f76d43,1
dba8cfb160cd79491,1
fca94ec9bee09030a,1
514daf77f15fcbae4,1
e960618a2191d2c01,1
a779b797959017b6d,1
a0728b319fc2182ba,1
90c319587b48fafa5,1
9642856547ea82ba1,1
c0f811f8011578533,1
1d83ccf5a3f5e76af,1
47b60f57660e1d6e4,1
6c450f780a29cb5a2,1
5ffbbaeb6a0e27908,1
5160c0822ac32bf12,1
f9bc1cb0def489136,1
28bdcefb74322c967,1
91fff7b584bc4140d,1
733637a19bc8f22d0,1
8e5758605e7e86e6d,1
5b6024b632afdf708,1
56dfba79d65d4554b,1
029aab1fda08a9586,1
f4c8f0b150502ba03,1
83db047330fb15acf,1
0299cb910b8c43696,1
2d63a0dbe282d688e,1
c4f8aa716a94f1d4f,1
757c0815f7f3635c7,1
3b3b3c4a0371bfe98,1
34ecafcfe2c36a2ac,1
770dc0b137b0a8d11,1
95ae52bf05fe0da4f,1
f4e94413d307cce55,1
5c4aba2bd55828274,1
5eb04a5da0166e433,1
87887ddd47bc71fb4,1
9418d64b37e5b5c69,1
2e35399944327f46d,1
1ef7443e0849ca11f,1
48ad4dd5b78035d58,1
54af6ed053b1cd984,1
b44b23a12cb4ba44e,1
e6ab1c9e6063acbe9,1
78960636d3f83cfa3,1
dc0780d502301d8fe,1
3203e9dc5d0c0ee92,1
7bdb9a435a61295c9,1
d61c56709bd882717,1
7c4bd9367dee04df1,1
545512db750de9354,1
0ff11d93605fbab74,1
ad7465f4a2ec54480,1
ec2e8043535a46b21,1
f07a8272400955c44,1
5dd6f6f40e44cb4ba,1
8cf950e7f0b41a702,1
fcb3cd85bc9f2cf1c,1
2d78354186ce7b277,1
81d9dd70667e1df3e,1
b1ecd69c65fe50273,1
42c66ded5e1faa219,1
90ca3f49b4e1c66cd,1
9d5b310ef509b9496,1
05fd9ab112b0b8d06,1
709e49159368852bb,1
bc3f8ff9b3591224d,1
58914bc258006e1c8,1
8698c18eee8fc2427,1
c8607abdd261b8248,1
37f94071c11193391,1
40aaedbb4805f4174,1
2c1ccd7565b881f55,1
1c29920b70f8b9d40,1
8ed0425d6b390cd0b,1
c838129f9799efd47,1
f4bd0fa05c818c83c,1
e1ed54efec059a164,1
5a97eca115280925e,1
2b0ec343c8b753a96,1
8b6383840811161ff,1
62de9301664e9280a,1
096a1febaad344734,1
caa2c13235448bb22,1
057d8c8f33696aa57,1
80d484ebf52845d4f,1
a35c008456fe73d6e,1
2df28248178d3ded2,1
9fef2ad2cce7eda95,1
92cbbf8885d5e111c,1
eb840d5a8adfc32bf,1
00b21c51d1ec5b44e,1
792e1405e760bfb58,1
af36812c90dd70c9d,1
0153afac39128df05,1
c596df5c30651b5ca,1
da2a6e71cc748bd41,1
bd0de3ebca58f34a0,1
65caf0eb081a05f51,1
3b2f75d6f3c83aaae,1
6e4ad790a0499ab0f,1
fda7fa3a9e85ec8dd,1
d83a97a21b7dceb00,1
1c200f03202637687,1
285cc5ee8c7e5436c,1
4dc8005b153581160,1
a0d1b6b9f9d959c9c,1
3268bc6069ef73aa5,1
acfb7a398f6e2593e,1
3dbcbc0b388ff832e,1
473e2d4855553c4a5,1
4c2d4f1b553e6c677,1
2173160252b3822ec,1
e19e3e08ea636d1dc,1
5e32d43ff98c09b25,1
f907107f45d40e036,1
ca429d299b1bc51bf,1
b87d740ed79efcc2a,1
d086ec9cc6c3cc398,1
cfc8c9d52f48770bf,1
ac3ddb07f71214f36,1
bcf60a7d244bdc2fa,1
925ff9239bd85a6a6,1
6cffe77bd1f12f81e,1
67e87206af0615b60,1
ddf31e85e70b17a80,1
43ac7aaa0fcab9d67,1
ef4b4318764f9b92f,1
3deef81433c229420,1
11300906b61751296,1
7b3a4832718d63533,1
bb509ef5208a373e8,1
3d6cd62c450f17dc8,1
3a409741d6effe943,1
cc620036a8ef43cc0,1
40906afd73d26eec6,1
30428baa535dff318,1
fc1688acaf3632bb5,1
67b40e03e0a91a65a,1
b058a5adb717c3835,1
8a66a5a62ee2b7c3d,1
f30be12f991632728,1
b372005fbe4427bd1,1
7438dea5aa9f7ff91,1
bbf156a173d5301f9,1
e1aa1c2bb769569a5,1
280aa16fb3bd6086b,1
fb9f5d336952764d4,1
fa6165ddd0b4a2a86,1
4b1451beb24149ef1,1
1e4417861601edcb2,1
ad8a22dd06edc4cbe,1
e77f87af916c2f140,1
bb0abb4d2831df56b,1
097916049f71ac8f1,1
abeea83b1464f255e,1
36f6a4264971692f6,1
446369dae0321538a,1
43063aab035aae2bf,1
b372c98120c82241f,1
9071567fc5a0b5b6e,1
2de9f84df35d7e9db,1
de44685289fb54f16,1
f98f782afc17560ba,1
0f6e3e3b939d83f14,1
c64a5b0fdb6cfc8ce,1
48539212158fc274b,1
7be0a1c8d1dfdd8f2,1
2864eb4be08184be3,1
4bdeeee5af1d8fe5c,1
76e297dc8637379f3,1
5590b40a683028111,1
91cd893a22e180e8c,1
b2f15174600a4370f,1
414fa33f5e80fce03,1
3dd0cb553e3710fef,1
ce31eaf6fa5f82abe,1
0e19e713866985411,1
0af94a6724e5bc250,1
07f0557bf960010e0,1
0b28b49356baacb97,1
3faf0db154b502420,1
9159cc50d2eb9b982,1
8022e24ac1b849be6,1
675289f71bb26f261,1
fbf271dcffd7c2fc4,1
9608d2d97cdb5ba9c,1
94ec39ab7b609c2ee,1
0a5356ee7ee5b4e45,1
be3e675b8ddc0aea0,1
83da9fed145218344,1
db8554c951fe04ddf,1
dfc2ecf40b9c37fff,1
bfaa51e830a459a36,1
81dc58d9ce770a0cf,1
29d0c29bd4c158b6b,1
35ab885a6c7547da7,1
30df9ad6fcc4da1ad,1
efc8e8189183715ac,1
9a20cd8a83deffbb7,1
9d9b0570c81327092,1
6ab9826ba2a758643,1
653a0f2ad3d87203f,1
f5d83baa9f0e0cc10,1
4a1d96c641c5f9d9f,1
9cf0ddd19886e1f03,1
